N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,6212,0,0.22024217311419725,0.10022327999999882,0.3852,0.0954,0.09694440816326302,0.031144734693878184,0.46648005404787435,1.6898525763157222
150000,5000,6638,0,0.15793101615079252,0.10141895999999835,0.3926,0.1437,0.09732032653061001,0.050187183673470255,0.4043384361001182,2.065240110068479
150000,5000,9555,0,0.30589161694927514,0.10526439999999818,0.4069,0.0991,0.10049379591836485,0.011406612244897814,0.38937074462422944,-1.770972927222072
150000,5000,5377,0,0.08339643911808858,0.10320151999999858,0.4141,0.1902,0.09744612244897687,0.0771804081632652,0.19807339724180695,2.993573996553873
150000,5000,5261,0,0.13499538109570786,0.1072699199999978,0.4441,0.1662,0.10516661224489499,0.05833885714285684,0.22251332868230408,2.0948256615162646
150000,5000,9807,0,0.14302025098832505,0.09971183999999882,0.3805,0.1516,0.0966330612244874,0.05288489795918427,0.5040710861546981,2.0588457007858776
150000,5000,10144,0,0.147576417490918,0.10207711999999895,0.3794,0.1545,0.09841771428571226,0.05322873469387773,0.5933661153396742,1.9880663006851031
150000,5000,12551,0,0.2540765479687752,0.09357103999999902,0.3693,0.1152,0.09235346938775318,0.018958448979591872,0.4402697150821552,-0.961378094389015
150000,5000,7050,0,0.20882062655174283,0.09711127999999875,0.4038,0.0988,0.09641118367346665,0.030708489795918045,0.2545284010844327,1.4337828495192426
150000,5000,9980,0,0.18420140000826934,0.09928423999999889,0.3923,0.0797,0.09771983673469149,0.03907436734693936,0.4241660942311743,4.368886025659015
150000,5000,7608,0,0.170317561986294,0.09784599999999795,0.3788,0.0952,0.09371306122448786,0.045020408163264754,0.3962480489270668,4.0874387343788126
150000,5000,5819,0,0.15666287809115864,0.09726823999999878,0.4034,0.1358,0.09756742857142633,0.044271510204081765,0.30546380490772257,1.6840130089992302
150000,5000,8732,0,0.1861025288366147,0.09899775999999871,0.4101,0.0966,0.09516922448979305,0.04069428571428601,0.14461078325838167,3.242150509176278
150000,5000,6650,0,0.12661498555440398,0.09657191999999831,0.4136,0.1421,0.09741910204081346,0.052311673469387664,0.2016705948625568,2.3746997108862007
150000,5000,3071,0,0.08738324874564463,0.09944495999999822,0.426,0.2304,0.10094791836734407,0.06597600000000002,0.22510901866522479,1.0351689795982046
150000,5000,6835,0,0.22890668209671072,0.10148631999999802,0.4178,0.1485,0.09920922448979258,0.02814857142857153,0.2331379625868265,-0.5524479332354729
150000,5000,9324,0,0.09971233092661969,0.10088079999999837,0.3911,0.176,0.09873738775509984,0.06643624489795923,0.47941736268863555,2.5289879332664618
150000,5000,7733,0,0.10987827012143203,0.09696815999999917,0.3918,0.1979,0.09521379591836522,0.06032302040816298,0.3243922246214025,1.33772576378847
150000,5000,11773,0,0.2468420747502016,0.09778959999999877,0.3871,0.0851,0.09483387755101862,0.023306204081633,0.35671146158499356,0.8283662902100645
150000,5000,12962,0,0.14520806623302562,0.09905935999999894,0.3808,0.1477,0.09592930612244678,0.05194799999999956,0.47045231731898957,2.1057430292463595
150000,5000,11042,0,0.251773813493117,0.10130559999999857,0.3849,0.1044,0.09695338775509944,0.024153959183673062,0.47008252431995445,0.13275450154428797
150000,5000,8423,0,0.14661978405967602,0.09448711999999873,0.3817,0.1352,0.09153281632652831,0.049112653061224094,0.2716414103527014,2.2945530701171513
150000,5000,10538,0,0.15724186833112253,0.10368535999999824,0.385,0.1216,0.0987494693877531,0.052267673469388834,0.545584034825122,3.3847307695069273
150000,5000,9075,0,0.14174476990993123,0.10503919999999836,0.3824,0.1857,0.10036114285714066,0.057555836734694096,0.6433862321032062,1.4216182755111575
150000,5000,6675,0,0.1097380656196767,0.1007502399999988,0.3981,0.2011,0.09639583673469149,0.06525330612244869,0.3100077447489959,1.660321741973412
150000,5000,9702,0,0.27187955893465465,0.09977383999999871,0.3676,0.1107,0.09398032653060978,0.02025591836734706,0.531891205636227,-0.6596986846290432
150000,5000,9196,0,0.1770524173179152,0.09716503999999858,0.384,0.1065,0.09206375510203847,0.04380400000000076,0.27076187362462456,3.0800083924991624
150000,5000,10302,0,0.22818241233322445,0.101186879999999,0.3921,0.0741,0.09826816326530378,0.02890808163265295,0.4492062530428039,2.729476768738754
150000,5000,9235,0,0.13952661482365936,0.09742759999999931,0.3742,0.1324,0.09525412244897746,0.05188391836734708,0.513759206910023,2.7633574597509636
150000,5000,6100,0,0.20553170485304495,0.09746663999999858,0.3929,0.1393,0.09525795918367136,0.03320677551020406,0.31506998787841056,0.24797167948965773
150000,5000,8572,0,0.2614581529329687,0.10209951999999818,0.3979,0.0595,0.10205044897958968,0.017501306122448674,0.5452783391629307,1.1582540397698795
150000,5000,9204,0,0.17096756837538307,0.09778575999999861,0.3921,0.1105,0.0956326530612219,0.04282987755102099,0.3388751275142488,2.6920569636095277
150000,5000,7746,0,0.253213873388056,0.09303055999999825,0.3851,0.0583,0.09155542857142616,0.019317795918367273,0.23785493217889644,1.7660927904545574
150000,5000,9695,0,0.1651362140819378,0.10277935999999847,0.3999,0.1349,0.0989025306122426,0.0483880000000002,0.39501158419827487,2.219742802790326
150000,5000,7648,0,0.12129648340057309,0.09889863999999866,0.3982,0.1434,0.09716669387754827,0.05783706122448999,0.34078631076874605,2.951621887357697
150000,5000,8624,0,0.17091579448369787,0.09782991999999831,0.398,0.0984,0.09392130612244642,0.04461853061224583,0.2089487707328571,3.7691878167050317
150000,5000,8819,0,0.15484935478819217,0.10264823999999813,0.406,0.1053,0.09906383673469119,0.05117779591836787,0.3405420414893752,4.30356472563228
150000,5000,7567,0,0.09083761383039624,0.10253143999999859,0.3957,0.1786,0.09912677551020185,0.07178359183673451,0.447400120029547,2.9299188655658
150000,5000,4481,0,0.15404959616168867,0.1024076799999981,0.4212,0.1529,0.10066155102040485,0.04947379591836808,0.25827618676035496,1.6445303306812062
150000,5000,9331,0,0.14808714643431786,0.09188023999999853,0.3707,0.1532,0.09280922448979385,0.04354620408163217,0.444949000126151,0.9998506114718159
150000,5000,7727,0,0.11361482693021452,0.0978216799999983,0.3971,0.1685,0.09746163265305856,0.05826130612244909,0.364072732055108,2.008772537530512
150000,5000,9763,0,0.25067225787779046,0.10556927999999889,0.3962,0.1104,0.10263510204081386,0.02386644897959161,0.5875626793590638,-0.11584611245487926
150000,5000,7693,0,0.1669259753212099,0.10048175999999862,0.3969,0.109,0.09560604081632464,0.04786277551020422,0.2893601972098222,3.5356233998466373
150000,5000,8516,0,0.16656019464363003,0.101425839999998,0.4049,0.104,0.09778244897958917,0.047143346938774526,0.2994738255180028,3.7675736159647664
150000,5000,8112,0,0.1363475278574724,0.097203199999999,0.3781,0.1371,0.09677289795918137,0.05098081632652995,0.5365991467907649,2.4354487052987293
150000,5000,10885,0,0.19159483833952928,0.10266271999999867,0.3829,0.1122,0.09672367346938575,0.042573795918367296,0.48182940714995026,2.55858607965864
150000,5000,6914,0,0.15400056725362998,0.10497319999999767,0.4256,0.1312,0.1033604897959156,0.05055151020408253,0.3218192263217113,2.6556058818349078
150000,5000,9093,0,0.1554330352454646,0.10290231999999869,0.3973,0.1297,0.0982236734693852,0.05220979591836824,0.3935291591890957,2.938075704509047
150000,5000,6549,0,0.08471227089791589,0.09794231999999824,0.3901,0.1774,0.09659281632652815,0.06869599999999924,0.39980060747896595,2.689058954664197
150000,5000,8835,0,0.21360735974031542,0.10327279999999839,0.3945,0.1023,0.09678922448979382,0.03704808163265229,0.36264438863111365,2.2746584809071506
150000,5000,7776,0,0.11756977291638437,0.10192271999999819,0.4007,0.1425,0.09955061224489527,0.061405224489796725,0.4134560083171689,3.4037605900787575
150000,5000,12861,0,0.33200277755956775,0.10144407999999848,0.3938,0.0684,0.09899020408163003,0.002757877551020367,0.4615453695179946,-2.9911828525426207
150000,5000,7938,0,0.15840440847844672,0.10052583999999798,0.4208,0.1369,0.09905551020407861,0.047011102040816766,0.1993531229872152,1.9690940505685752
150000,5000,6872,0,0.0881431607381481,0.09774743999999834,0.3926,0.1971,0.09523338775509961,0.06859004081632665,0.3170834896553704,2.045931767296736
150000,5000,6316,0,0.1812159406466728,0.09971807999999845,0.4115,0.1495,0.09593771428571203,0.04230555102040884,0.16230694680264524,0.979080283389733
150000,5000,8584,0,0.15036460885609382,0.09886543999999889,0.3973,0.1446,0.09780114285714055,0.048238775510204585,0.376071963830305,1.8087699830728647
150000,5000,10224,0,0.18170444789216755,0.09738375999999879,0.3944,0.1052,0.09410824489795722,0.04076253061224444,0.25208478432625386,2.6896296419653565
150000,5000,3232,0,0.0535791939390482,0.09931887999999836,0.4104,0.2314,0.09653363265305877,0.08190089795918365,0.19639989763135143,2.1438790311721077
150000,5000,9812,0,0.18718745229025713,0.10006103999999881,0.3759,0.0982,0.09502448979591635,0.04198987755102022,0.4848380220188999,3.3459690549799395
150000,5000,6037,0,0.13319424548421233,0.1007000799999981,0.4217,0.1504,0.09778179591836472,0.05627371428571463,0.14152447335454782,2.473804840040535
150000,5000,12002,0,0.16223428537951978,0.1042776799999983,0.3848,0.1549,0.0974860408163237,0.05284555102040728,0.49387819426874496,1.9329372247406507
150000,5000,8731,0,0.20210420700680676,0.09867439999999875,0.3995,0.1192,0.09763673469387503,0.03335338775510289,0.34706641307802744,0.9266096951334348
150000,5000,7302,0,0.25923076220183894,0.10383367999999796,0.4389,0.1011,0.10336751020407828,0.018797224489796437,0.20127798047197729,-0.6112614271730211
150000,5000,6541,0,0.2607629719559894,0.09627927999999865,0.3775,0.1032,0.09354922448979394,0.019355755102041124,0.4031071543031015,-0.5846273717354367
150000,5000,11418,0,0.1615500486021133,0.09587175999999888,0.3893,0.0936,0.0958359183673448,0.042571673469387464,0.3762382027161479,3.79123686170223
150000,5000,8213,0,0.23205830510180558,0.10018567999999858,0.3967,0.1026,0.09645575510203802,0.02843567346938779,0.32651322407334915,0.8826528237503968
150000,5000,4664,0,0.07130626991968647,0.10393423999999796,0.4382,0.1922,0.10099820408162964,0.07919877551020409,0.11869396639268599,3.096603612398407
150000,5000,4609,0,0.08429755377958215,0.10407887999999861,0.4279,0.226,0.1036081632653035,0.07218359183673533,0.3098933131070901,1.5771889879450072
150000,5000,12013,0,0.10664866213443858,0.10645303999999862,0.3778,0.1983,0.0986540408163244,0.0732161632653065,0.6216638221430772,2.3940401095012436
150000,5000,9177,0,0.2803892763009782,0.0942004799999992,0.3664,0.096,0.09138914285714062,0.014496897959183684,0.4295555615255694,-1.1828716379946191
150000,5000,11289,0,0.18090246408857746,0.09802479999999854,0.3738,0.1043,0.09625363265305881,0.039730285714286155,0.5621193264567897,2.5822310568408
150000,5000,12972,0,0.1314338048913024,0.09473831999999881,0.3698,0.1361,0.09239461224489559,0.05306065306122547,0.43654647654184886,2.7306414159036154
150000,5000,7606,0,0.1093597434530269,0.10559343999999816,0.402,0.173,0.10051444897958939,0.06903518367346877,0.439625517882755,2.8825806070845816
150000,5000,9425,0,0.1365176539830517,0.09966247999999875,0.3751,0.1281,0.09472122448979353,0.05671820408163352,0.4804160918989708,3.597102794027
150000,5000,5087,0,0.13677273908595122,0.10059575999999898,0.4168,0.1408,0.09952195918367077,0.05325616326530608,0.2548064412688398,2.5403094162109188
150000,5000,10186,0,0.18287062806936705,0.0993312799999993,0.3937,0.0925,0.09910489795918148,0.0381315918367346,0.46737529112424486,3.093802380851085
150000,5000,9184,0,0.1612690287552001,0.09714567999999914,0.3643,0.163,0.09390677551020225,0.04642089795918451,0.5665850026428654,1.0089391133651169
150000,5000,7477,0,0.17183028693507885,0.09852855999999856,0.3995,0.0872,0.09696522448979338,0.04230130612244934,0.3194750834399803,4.2859160366631075
150000,5000,7552,0,0.1793228839060721,0.10487999999999822,0.4298,0.1151,0.10094571428571124,0.045023836734694456,0.19063362783844956,2.7508665746941428
150000,5000,8006,0,0.1346014294668072,0.1084832799999984,0.4104,0.1392,0.10258106122448685,0.06290661224489903,0.43828520671181437,3.747795921810513
150000,5000,7534,0,0.2306993580056318,0.10714055999999851,0.4079,0.1463,0.09890612244897702,0.03503934693877544,0.31553978256188203,0.26636178740690486
150000,5000,6423,0,0.13490774269489259,0.1068027999999983,0.4206,0.1608,0.10353297959183444,0.059289551020406915,0.37594072648884175,2.3848873641319814
150000,5000,7250,0,0.3432032156298723,0.1051054399999981,0.4017,0.0249,0.09993395918367083,0.0028545306122448794,0.4189695503233521,-1.761644264337042
150000,5000,6293,0,0.34455362181677895,0.09851647999999867,0.387,0.0039,0.09522848979591621,0.0008216326530612242,0.3744877665946067,-0.1914178600981172
150000,5000,10506,0,0.21493738811374818,0.10048159999999869,0.4021,0.0829,0.09906481632652808,0.030792653061224497,0.3794265201174651,2.425051502954756
150000,5000,5659,0,0.05946957550661158,0.09474527999999878,0.4046,0.2006,0.0952071020408138,0.07301069387755088,0.19792867897338265,2.3078509271429453
150000,5000,9150,0,0.1748046747319395,0.09975703999999933,0.3824,0.0899,0.0967736326530591,0.043367183673470165,0.48939485554556467,4.241976341251657
150000,5000,7483,0,0.15470397718379647,0.09943775999999868,0.4081,0.1409,0.09577387755101771,0.049812081632652716,0.18760007276658724,2.1352705518637847
150000,5000,10139,0,0.2255450405523246,0.10939367999999806,0.4045,0.0902,0.0994948571428545,0.038762775510203976,0.37288488949135906,3.38014699672852
150000,5000,3593,0,0.12241228611992283,0.09919511999999864,0.4359,0.1522,0.10199044897958895,0.05312620408163336,0.17602538338897677,2.0623095106936504
150000,5000,10198,0,0.18157452413108532,0.10205815999999868,0.3866,0.1398,0.09563036734693627,0.045752163265306636,0.3957295733750954,1.704835505983782
150000,5000,8726,0,0.09539586127730348,0.10182527999999864,0.4124,0.1781,0.10206424489795698,0.06611526530612222,0.39781697020527795,2.4265007404795638
150000,5000,10882,0,0.2105550062637387,0.09578087999999846,0.3824,0.1025,0.09407469387754862,0.030849387755101668,0.37354478860699364,1.2727222299480774
150000,5000,10669,0,0.23084467224166583,0.10277823999999898,0.3911,0.1026,0.10053959183673263,0.027912734693877225,0.5550563019326686,0.7991830195022966
150000,5000,8302,0,0.12268444735037842,0.1009219999999988,0.399,0.1579,0.09844391836734485,0.05928595918367373,0.38530077928433415,2.4954490680138552
150000,5000,6353,0,0.2646168159985085,0.09665439999999827,0.4145,0.1494,0.09700530612244611,0.01540506122448992,0.17688829529971817,-1.9694400668805365
150000,5000,11261,0,0.218681032900219,0.09921607999999878,0.3787,0.1094,0.09391020408163064,0.03330832653061243,0.4058650780079598,1.3302053216805552
150000,5000,10662,0,0.2173811476999694,0.10011703999999927,0.3873,0.1129,0.09814097959183449,0.030583673469387958,0.4947956086711243,0.780371886758935
150000,5000,7970,0,0.34557777416964786,0.10249199999999853,0.4098,0.0001,0.09966946938775235,2.4571428571428572e-05,0.3276637264336434,0.1351635644630367
150000,5000,9340,0,0.2957916386799342,0.09943519999999899,0.3922,0.0193,0.09824938775509982,0.00982832653061223,0.4473716316458371,4.621584271503126
150000,5000,7536,0,0.1284518580351165,0.10663463999999802,0.4182,0.1927,0.10269640816326223,0.06201991836734711,0.36629084937375095,1.6169923640372206
150000,5000,8734,0,0.15683270147932693,0.09554319999999857,0.411,0.0994,0.09794865306122166,0.04132628571428595,0.24727887876818316,3.1522517219875343
150000,5000,7417,0,0.12180504907622369,0.10235711999999825,0.4204,0.1562,0.09875175510203792,0.061506938775510854,0.19116881569494648,2.7954940121507326
150000,5000,10447,0,0.29745395532130015,0.10486343999999774,0.3876,0.1013,0.09705681632652804,0.016506204081632312,0.445663453272822,-0.987639952004903
150000,5000,6294,0,0.12007390130391826,0.09604447999999811,0.4068,0.1701,0.09635240816326274,0.054551999999999864,0.22325510060314546,1.597916139406642
150000,5000,6124,0,0.12794290066464253,0.10092991999999852,0.3922,0.1356,0.09568048979591617,0.0603853061224489,0.3398565115887937,3.6394643741128676
150000,5000,7203,0,0.2146822136012312,0.10144383999999852,0.424,0.0887,0.10146595918367021,0.029705224489795866,0.2635135696988274,1.8274233843889454
150000,5000,8913,0,0.3347997694725703,0.09491199999999861,0.3969,0.0002,0.09459118367346692,8e-06,0.24738832739552244,-1.4644281111842947
150000,5000,7242,0,0.10652146290843445,0.10192863999999822,0.4158,0.1659,0.09951755102040592,0.06509028571428459,0.26405858485840256,2.77248355701029
150000,5000,8123,0,0.17688739030980138,0.09557543999999853,0.4027,0.0965,0.09473412244897711,0.03895640816326612,0.19687270664789525,2.9544161493212027
150000,5000,7007,0,0.23395097558463662,0.09768903999999845,0.3836,0.1127,0.09451387755101856,0.026778775510204002,0.3797062774619648,0.23519004782339495
150000,5000,7753,0,0.20401402712967343,0.0942807999999987,0.3619,0.1435,0.08979828571428375,0.034861714285714746,0.40830511372630823,0.32266065560510077
150000,5000,7081,0,0.09424454990572761,0.09930495999999815,0.416,0.1853,0.09880318367346645,0.0655951836734692,0.23398085784032158,2.144089872573503
150000,5000,6430,0,0.0730755420894954,0.09855535999999883,0.3991,0.2135,0.09487363265305877,0.07539093877551005,0.23744157808803032,2.1302225106971617
150000,5000,4428,0,0.0837930968480074,0.09868439999999815,0.4061,0.2035,0.09857738775509899,0.06827240816326488,0.3198929668053683,1.8409250549794143
150000,5000,10289,0,0.13950476043517013,0.10725567999999784,0.4019,0.1604,0.1033461224489774,0.05864179591836796,0.5563015639776374,2.3337409334266495
150000,5000,5551,0,0.09450140248076933,0.10078007999999856,0.4155,0.1767,0.09688791836734427,0.069866040816327,0.16300501092502598,2.822777868009285
150000,5000,5075,0,0.1640543188996928,0.09890767999999875,0.4233,0.1354,0.09736163265305874,0.044696081632652165,0.1108435255118982,1.7511763735386423
150000,5000,5858,0,0.15408301475794473,0.10072039999999845,0.4141,0.1319,0.09534946938775253,0.05230212244897946,0.11496010521051911,2.839636602338161
150000,5000,9551,0,0.15985661120085015,0.10770495999999798,0.413,0.128,0.10327673469387459,0.05275567346938863,0.4401074988106984,3.095472110802368
150000,5000,10630,0,0.21692182501387391,0.1051355199999985,0.3848,0.1482,0.09671044897958962,0.038597061224490345,0.4607939219235992,0.6095552735342397
150000,5000,10353,0,0.11040537977923826,0.09500775999999884,0.3704,0.1495,0.09349542857142641,0.058734367346939015,0.47868529312964,2.780509224657027
150000,5000,8763,0,0.340126197873171,0.10074967999999834,0.4052,0.0201,0.09840979591836481,0.000807836734693878,0.3219534237491883,-2.9602386004508756
150000,5000,3588,0,0.04433109483175601,0.10280407999999784,0.4197,0.2612,0.10121591836734406,0.086936408163265,0.2939792002031231,1.7979837645242167
150000,5000,8116,0,0.14799468981740005,0.0996735199999984,0.3966,0.1115,0.09771453061224199,0.050234530612244976,0.3796185544807547,3.723021276231207
150000,5000,9140,0,0.20366157742303814,0.10135511999999895,0.3809,0.1228,0.09627828571428351,0.03783412244897964,0.48440548535413186,1.3901381679992457
150000,5000,9870,0,0.177030448435043,0.10190447999999808,0.4027,0.1224,0.10015624489795631,0.04234522448979467,0.4178905164593874,2.0104980860989063
150000,5000,12232,0,0.23465861469317695,0.10392343999999862,0.386,0.1134,0.09703404081632412,0.03180628571428538,0.46173065569471955,0.9374317412121527
150000,5000,8761,0,0.2542294257750961,0.10105751999999835,0.4047,0.0536,0.0975144489795889,0.022664081632653,0.29056244956287763,3.259217830559665
150000,5000,2006,0,0.0338529879430709,0.09577567999999877,0.4082,0.2568,0.09498644897958951,0.08402040816326524,0.15499115633560195,1.7052046363564084
150000,5000,10149,0,0.3377025198327622,0.10256399999999889,0.4129,0.0048,0.10026587755101797,0.0012931428571428564,0.321401773565532,0.711835575731272
150000,5000,8663,0,0.3587300338755559,0.10575799999999828,0.3932,0.0001,0.09981983673469136,7.836734693877551e-06,0.5024751625606524,-0.8719070794312416
150000,5000,8901,0,0.17328167730467892,0.10367919999999867,0.4096,0.0908,0.10105673469387523,0.04505224489795973,0.3852092089966177,4.467648098791586
150000,5000,7406,0,0.18190487336157246,0.10581479999999908,0.4038,0.1129,0.09855232653060969,0.04793420408163256,0.341568596118381,3.297866618986009
150000,5000,10236,0,0.35535060233311844,0.10451799999999821,0.3909,0.0003,0.09930946938775251,0.00011493877551020409,0.5055600899128109,1.4796559194570669
150000,5000,9150,0,0.20739935969877887,0.103786879999999,0.4013,0.1065,0.09942897959183424,0.03683338775510186,0.4023837987946837,2.0080031035794828
150000,5000,5392,0,0.10665131866003863,0.09746015999999905,0.3944,0.2092,0.09691885714285424,0.06043134693877537,0.3690606578547674,1.0762691381610487
150000,5000,6865,0,0.17939194139375247,0.09740999999999853,0.3925,0.1624,0.09501191836734396,0.04054171428571495,0.30883587531649265,0.432633043706541
150000,5000,8631,0,0.16775952664595806,0.09728759999999902,0.3849,0.0899,0.09450922448979382,0.044160897959184306,0.36584938525322697,4.386499947878809
150000,5000,8671,0,0.12428655389658827,0.10517567999999818,0.4056,0.192,0.09742946938775246,0.06641444897959249,0.2783472312865488,2.0116059584878903
150000,5000,5242,0,0.05549035587794038,0.10229935999999834,0.4368,0.2224,0.10291918367346621,0.08016677551020365,0.20301563702986242,2.2508073380754086
150000,5000,9608,0,0.21816863370811457,0.10141623999999871,0.3786,0.1375,0.09451934693877333,0.03566032653061191,0.4333493471792261,0.5915683852764817
150000,5000,9097,0,0.14295102855738206,0.10407191999999822,0.4218,0.1397,0.10138710204081326,0.05469085714285767,0.280932819305546,2.757403753298676
150000,5000,9075,0,0.26535265733912394,0.1024610399999993,0.3785,0.1048,0.09638963265305989,0.022585469387754898,0.5155391150436306,-0.12682414137170592
150000,5000,8328,0,0.19890200018236093,0.09754903999999882,0.397,0.1173,0.09622457142856913,0.0341386122448977,0.31393867163404965,1.1104935369324223
150000,5000,6552,0,0.1192562634906752,0.10129159999999851,0.4061,0.1491,0.09996751020407886,0.05944538775510215,0.3760834226107415,2.8759432753421597
150000,5000,10506,0,0.07075340500092475,0.09880359999999892,0.3863,0.2076,0.09681118367346701,0.07468097959183746,0.4490569782396561,2.238648094838068
150000,5000,4805,0,0.07957370464084179,0.0987517599999983,0.4137,0.1787,0.09641542857142588,0.0719727346938773,0.1609110345704905,2.9435903504199517
150000,5000,10856,0,0.17621492793640425,0.10378503999999844,0.4077,0.1643,0.09983518367346678,0.04554057142857105,0.3548987456949432,0.8841586963382475
150000,5000,7788,0,0.17716629835726772,0.1000055199999984,0.3881,0.1516,0.09479844897958925,0.04500832653061274,0.34485228243096855,1.2071136396926492
150000,5000,9412,0,0.18163020826914988,0.10410519999999861,0.3892,0.1292,0.09973289795918176,0.04446881632653055,0.5416313306427728,1.98174017724349
150000,5000,10101,0,0.16033625549825092,0.10089023999999826,0.3855,0.1044,0.09733510204081422,0.048680979591836884,0.47990104890001595,3.980387163634168
150000,5000,6653,0,0.09359713597933761,0.10167823999999848,0.4117,0.1903,0.09833575510203776,0.07021159183673514,0.2560621585212823,2.389497356552326
150000,5000,11422,0,0.19065754072185026,0.09902759999999874,0.3817,0.1205,0.09572710204081368,0.03889975510204145,0.45200809408233733,1.631312484255104
150000,5000,5691,0,0.054180225190774034,0.09581383999999855,0.4201,0.2147,0.09345314285714038,0.07847689795918386,-0.013122034401755385,2.3336385514533102
150000,5000,6779,0,0.12332216945682484,0.0927844799999986,0.3741,0.1716,0.08942522448979377,0.0553989387755103,0.2591282465941509,1.6329043759793733
150000,5000,8240,0,0.18963537165149214,0.1038141599999996,0.3907,0.1527,0.099465714285712,0.04196808163265212,0.5142589387319731,0.8456782708614563
150000,5000,5974,0,0.14159289125290253,0.10400487999999806,0.4232,0.1613,0.10342963265305857,0.052980816326531045,0.3471085061594959,1.7249118105687127
150000,5000,9313,0,0.2607310710815792,0.10730263999999852,0.3914,0.0494,0.1034359183673446,0.022404571428571312,0.673288785539268,3.7585945634713585
150000,5000,7479,0,0.3060712983768282,0.09492079999999839,0.3982,0.0275,0.09263330612244619,0.008231428571428561,0.15390870326379652,1.2352904834994471
150000,5000,7080,0,0.121779329291553,0.09647119999999851,0.38,0.1369,0.0943164897959161,0.05673461224489839,0.4094908135903551,3.133182046776252
150000,5000,8618,0,0.16231076582701986,0.10213207999999836,0.3937,0.1688,0.10077012244897691,0.04644514285714319,0.5368039878708168,0.8509123515154794
150000,5000,8531,0,0.2017162160627206,0.09776271999999843,0.4096,0.1002,0.0978168979591805,0.03206800000000002,0.2553691785857518,1.5849154573618394
150000,5000,7519,0,0.34651725248136045,0.09934999999999895,0.3806,0.0,0.09643175510203851,0.0,0.4942941702977881,nan
150000,5000,6601,0,0.12724163193880456,0.10084679999999856,0.4085,0.1566,0.09918261224489498,0.05697714285714268,0.32080440291220697,2.3047977626762797
150000,5000,10693,0,0.3379133512932765,0.10129199999999879,0.3994,0.0002,0.1002293877550998,2.236734693877551e-05,0.4546255943229312,-0.8903626125582845
150000,5000,6268,0,0.09484561848654094,0.10054223999999877,0.4027,0.1581,0.09853738775509964,0.06770751020408308,0.3519022870384102,3.3609676268008544
150000,5000,9550,0,0.17624740197376754,0.09859479999999878,0.3899,0.0999,0.0953872653061203,0.04270906122449012,0.35113242157232805,3.344888049036768
150000,5000,6456,0,0.2538136877444721,0.10096855999999922,0.4126,0.0862,0.10042848979591612,0.019751020408162977,0.33076944201869524,0.09617681898378044
150000,5000,8541,0,0.29405443993813074,0.09268551999999831,0.3755,0.0263,0.09099771428571185,0.010127755102040776,0.3132376836247856,2.626565160032509
150000,5000,11298,0,0.19248099717589762,0.09991415999999931,0.3788,0.0972,0.09494138775510017,0.040377469387754814,0.449473766544057,3.146268924108408
150000,5000,6908,0,0.10570308779378179,0.10674871999999844,0.4058,0.161,0.10327812244897652,0.06939942857142796,0.51298835378438,3.4069130810192765
150000,5000,7125,0,0.15154128627693064,0.09769319999999908,0.3922,0.1256,0.0951719183673447,0.04878930612244946,0.318571462875602,2.7069117280001125
150000,5000,7466,0,0.1839053479091961,0.09970367999999803,0.3953,0.1977,0.09743346938775291,0.04002285714285762,0.3812466992267943,-0.34133698320899913
150000,5000,5799,0,0.12633252433613562,0.09622223999999825,0.4129,0.1347,0.09645697959183386,0.05281730612244923,0.16997501850514163,2.7673751649354075
150000,5000,9860,0,0.13502613899338334,0.09750207999999966,0.3658,0.1473,0.09487444897958996,0.05373314285714282,0.5926574264652437,2.3200457442535196
150000,5000,7027,0,0.09418016023267661,0.09647591999999854,0.3998,0.1472,0.09663926530612033,0.06309640816326592,0.30310254158890704,3.3667988657865706
150000,5000,8128,0,0.20110482279334474,0.10356703999999879,0.3825,0.0967,0.09725248979591569,0.0405193469387761,0.5088582055504189,3.2054074142956495
150000,5000,7095,0,0.12397330709666687,0.0954939199999982,0.3885,0.1523,0.09264342857142588,0.05621281632653086,0.24967291650820725,2.3907947664261493
150000,5000,7954,0,0.20518830433367308,0.10631551999999904,0.3985,0.1131,0.10365624489795684,0.03657216326530608,0.6050854495555191,1.6399030869102185
150000,5000,11143,0,0.16105716870851505,0.09823199999999911,0.373,0.1137,0.09469208163265119,0.04726653061224475,0.5024671313024088,3.1527981790029047
150000,5000,6205,0,0.14247416983434769,0.108481679999998,0.4253,0.1545,0.10344040816326215,0.05940938775510184,0.32771586784434903,2.643891557377631
150000,5000,9681,0,0.19096964438536246,0.0968923999999988,0.3587,0.075,0.09406938775509993,0.03756938775510177,0.64007079240853,4.542114248083404
150000,5000,6716,0,0.1525254548529772,0.10504919999999852,0.4079,0.1566,0.10154122448979318,0.052948244897959525,0.42158418271609066,1.8830149518413493
150000,5000,6150,0,0.12909518662052577,0.0969059999999988,0.3844,0.1367,0.09367640816326299,0.05581657142857127,0.3355292346246491,3.0330413864279935
150000,5000,9808,0,0.1335181496140877,0.10411279999999842,0.3981,0.1571,0.09884465306122195,0.060326775510204336,0.4109794289077476,2.635385436328571
150000,5000,7444,0,0.15544609905277984,0.103810319999999,0.3991,0.1598,0.09963787755101772,0.052118938775510944,0.43339316990840776,1.6870021621455706
